SOC_CODE,OCCUPATION,ABI01,ABI02,ABI03,ABI04,ABI05,ABI06,ABI07,ABI08,ABI09,ABI10,ABI11,ABI12,ABI13,ABI14,ABI15,ABI16,ACT01,ACT02,ACT03,ACT04,ACT05,ACT06,ACT07,ACT08,ACT09,KNO01,KNO02,KNO03,KNO04,KNO05,KNO06,KNO07,KNO08,KNO09,KNO10,KNO11,SKI01,SKI02,SKI03,SKI04,SKI05,SKI06,SKI07,SKI08,SKI09,ABILITY_DOMAIN_SCORE,SKILL_DOMAIN_SCORE,ACTIVITY_DOMAIN_SCORE,KNOWLEDGE_DOMAIN_SCORE,SCALAR_EQUAL_SUBDOMAIN,SCALAR_EQUAL_DOMAIN,SCALAR_ABILITY_SKILL,ABILITY_DOMAIN_SCORE_Z,SKILL_DOMAIN_SCORE_Z,ACTIVITY_DOMAIN_SCORE_Z,KNOWLEDGE_DOMAIN_SCORE_Z,SCALAR_EQUAL_SUBDOMAIN_Z,SCALAR_EQUAL_DOMAIN_Z,SCALAR_ABILITY_SKILL_Z,FACTOR_01,FACTOR_02,FACTOR_03,FACTOR_04,FACTOR_05,FACTOR_06,FACTOR_07,FACTOR_08
113021.00,Computer and Information Systems Managers,0.71920423228308,1.03876641721993,0.873106804817661,0.544635028041438,0.263228549102193,-0.20001674505865,-0.433105254136901,-0.491111996652296,-0.779622529010261,-0.573998178112047,-1.04597990176537,-1.22408209555045,-1.1414938486166,-0.626748029462357,-1.04724048469852,0.221751092047621,0.548393234243478,0.739060133039056,1.01301767998352,1.06311136442924,-1.07284320591474,0.0687739005691773,0.24437198825264,1.29114355471232,1.33579129537375,0.649954303520424,-0.862070067520001,0.614297043267771,-0.475118290748893,-0.685418686580513,0.0146791813174997,-0.710173741795429,-0.933511930589656,0.340890918204552,-1.28390196765805,-0.657276009216379,0.891763127809336,0.409169593999846,1.13879153485349,0.859478589981657,1.06793668168123,1.97697855641115,-0.0475781842485838,1.64465332477207,2.01416239038676,-0.243919183721971,1.10615062396077,0.581202216076493,-0.362513567981697,0.162129319399671,0.2702300220834,0.431115720119401,-0.506978572968426,1.59847135808431,0.894927643009681,-0.739942994249243,0.379442365331771,0.595958450886456,0.914141115405984,-0.988438003073317,1.52896675316547,-0.475426097866801,1.00480495164497,0.433626262141841,0.340558314385279,0.584365388212112,-1.28039673735883
113031.00,Financial Managers,0.967443559293282,0.775738082651325,1.66027808165023,0.2104717692008,0.891878302310006,-1.36732031333159,-1.41364492396158,-1.00739839217357,-1.29493287200832,-0.688230641015283,-1.20930541044664,-1.05625517923334,-1.1414938486166,-1.3191057166272,-1.15375639596867,1.19536782642106,0.0198641792481479,-1.30226113478202,1.23613531980018,0.487071324902542,-1.17870780010532,-0.965701998434931,0.437625429596614,1.4316043432406,0.676269073023028,2.59379303005445,-0.725321397584335,-0.966768403573759,-0.865625914473925,-0.754789418978991,0.377532308446853,-0.443916471728187,0.415543252138731,-0.0441118945864707,-1.05072746262755,-0.518685896951408,0.956417707922797,0.456735455794446,0.913689335626026,1.13306170720005,0.809873263145014,-0.479150069708751,-0.98957294375476,0.67733693536384,2.05195057611954,-0.371891629491006,0.614482440856466,0.0935443040543157,-0.180279842714963,-0.03469119194497,0.0389638181762033,0.12129540568273,-0.772965392640703,0.887973627169992,0.144038307543707,-0.367977417683928,-0.0811901756975154,0.0859298183891098,0.25719571861987,-1.17371159819185,1.58953696509113,-0.569189743789262,-0.867656754549303,0.0834274035073121,0.763590603445177,0.152854078636211,-0.80371390085808
113031.01,Treasurers and Controllers,0.876551408678947,1.22046864926919,2.22115697046745,0.906645225118795,0.757813273380204,-1.0577055451437,-1.5085436892296,-1.35254138313026,-1.36889216437918,-1.31734920314559,-1.26512261052169,-1.22408209555045,-1.1414938486166,-0.945380307343916,-1.25655194567273,0.557480395607487,1.42046617498578,-0.841034571463123,1.20234256997801,1.15625324611939,-1.66876928749478,-1.16112159484943,0.988312622919527,1.17074731259055,1.32816977215254,1.16069054633,-0.886933462053758,-1.26560867098178,-0.946586474141571,-0.783573244211785,-0.726145953238263,-0.298377211481307,-0.492622594485702,-0.989267437647629,-1.1467404941107,-0.518685896951408,0.890734170056393,0.695796963950219,1.14355584559267,0.340463439967995,1.80242487289969,-0.328137769301179,-1.05045253389612,1.6015375691508,2.32049984017276,-0.368596679388228,0.824046933177025,0.399485138326496,-0.626713717543082,-0.0395468693256414,0.0570554186430527,0.227725126894399,-0.766116939494792,1.19081017708435,0.615122040781886,-1.27921398163866,-0.0925542504831994,0.125828576140581,0.482870124632801,-1.35671062048435,1.65700483737201,-1.01019528392811,-0.726018648105071,0.451096715565173,1.00202849396118,0.441961405632972,-1.32706852141411
113031.03,Investment Fund Managers,0.71920423228308,1.10537647784316,2.09594391364222,1.26865542219615,1.01565925186909,-0.617099913491708,0.397466735729826,-1.33444653896477,-1.36889216437918,-1.52705539052235,-1.5933763942111,-1.22408209555045,-1.1414938486166,-0.8290214412253,-0.748736915030416,0.54562739526639,1.63187779698391,-0.0732365007691624,1.25107125757706,0.51428234951904,-1.81070342749825,-1.24485144598034,0.0514930474442754,-0.256864280511862,-0.857229167174639,0.882774665913624,-1.04854552652318,-1.16206289374465,-0.232981668777951,-0.612120589372431,-0.726145953238263,0.0752526776986554,-0.581998505199907,-0.0614974941772125,-0.680391484049704,-0.605304717117015,0.837908008855289,0.184082116578587,0.806751546286684,0.249117084233346,1.06793668168123,-0.524259687223923,-1.07609905602044,1.2671388410513,0.994996830135909,-0.202266954572623,0.423063596175331,-0.0882400411566644,-0.432092862598913,-0.110575128146267,-0.0748840655382171,0.110398320801354,-0.420405686929417,0.611358911242088,-0.135870872249079,-0.881964469151423,-0.258786555855783,-0.165147422740699,0.23408945535168,-1.52800568064443,0.42183340497209,-0.527163578568957,-0.808075142091287,1.08684875721664,0.720105684293164,-0.0787356762494701,-0.539646913476401
113051.00,Industrial Production Managers,0.61645163681467,1.11278589202301,0.974186136007779,1.26865542219615,0.757813273380204,0.569609846660839,0.327580693573563,-0.203246069140143,-0.0298067174731868,0.424485118934212,-0.105549674323445,0.00664862410838667,-0.213837291145415,-0.260661589485191,0.160053621334336,0.713492047046323,0.627672592492779,1.02869199436661,0.399509754267763,0.553775226258754,0.514674222716179,1.09537655286576,0.151579799342561,1.02394814826713,1.10282203190503,0.979520200079798,2.40746631366911,0.603001528708139,0.114149866475863,-0.302707745197226,0.55895887201153,-0.505655296440582,0.111816306073545,0.00439487005022136,0.512913335812246,-0.0855917961233745,0.676991373985253,0.575683578525285,1.52221142459699,1.0753185638013,0.809873263145014,0.836465668352214,0.388100382095107,1.6684098666116,3.16106522411769,0.382416310657006,1.1904577050256,0.722005591386952,0.399842405010843,0.616202157629875,0.673680503020101,0.786437007841305,0.794840620972757,1.72030147004798,1.11173485624614,0.816136587766223,1.44214016983096,1.48571792977303,1.66756712871775,0.176683646595331,2.06353848663567,-0.112219640030291,0.855415224981257,0.461910647569629,1.06699700688679,0.209888311427111,0.0761317002938915
113051.01,Quality Control Systems Managers,0.821956827751489,0.791687151917934,0.974186136007779,1.26865542219615,1.62322259788588,-0.368398537324858,-0.202838618952167,-0.327091202391042,-0.335057542472338,-0.505593102956106,-0.974097047474132,-0.524803277562474,-0.85444271671844,0.124455133323969,-0.247365014224748,0.195909370724862,0.363408064995114,1.84678207297048,1.97901681090681,0.845235969135835,-0.294402305813374,0.646607953225735,0.67756639317092,1.40313755981579,1.70632216797755,0.506335981926087,2.04694709292962,0.464206535539153,1.10880317213224,0.148144619531213,1.55680497161725,-0.361210895797537,0.905555531512023,-0.664549604265526,-0.0220164110224214,1.49087073089067,0.876630847311499,0.724977224602022,0.977145017457489,0.844744639056969,1.06793668168123,1.63531796502828,0.462192196893374,1.81780588806127,1.75910108398052,0.0912740987332348,1.12953906045252,1.0192971873761,0.652717429544797,0.621773411892934,0.723206944026661,0.610406579592876,0.189710426292258,1.63226941870336,1.56950060442445,1.33229134541091,1.45517895827014,1.59494228920071,1.29431084388582,-0.403795050346898,1.44972329319869,0.261518495416343,0.82211614123906,0.185713209038312,1.03709052788081,1.51017122127297,0.284735906442901
113051.02,Geothermal Production Managers,0.633103439475061,0.653677809941187,1.08368874479707,0.2104717692008,0.494244093533863,0.675412099048664,0.0973140583888294,-0.0150014665987775,0.278252376478599,-0.35790358778088,-0.840797326144916,-1.05625517923334,-0.444150561074206,0.398348966014593,0.533384807123675,0.595323013194772,0.654099045242545,1.15292233447261,1.03299588271897,1.30995903734775,-0.333679792301512,1.46311902472368,0.707414673928316,1.59355540350614,1.9441304168927,1.2310285787886,1.89776672572708,1.91377701611402,1.62116756908481,0.307533767283974,0.770623196170319,0.302338099080159,1.63809592480762,0.732131608274502,0.704939398778537,-0.41474331275268,0.562288930051464,0.93139919279959,1.12910132731003,0.807195614025621,0.809873263145014,0.908011545509873,0.853048301754503,1.08677931162883,2.61922229820923,0.183694566022813,1.07854664271491,1.05827955850347,0.973150779214266,0.730560165304162,0.823417886613863,0.631120604368859,0.381803544613582,1.55858151628987,1.62952515448115,1.98634248488085,1.70978005808333,1.81594496553439,1.33823302261783,-0.328615510765205,1.53868830275072,0.608069654580736,1.4670696871865,0.0620400990649764,0.815985767859541,1.1383531183504,1.17173265797495
113051.03,Biofuels Production Managers,0.793731059934905,0.204550313174154,0.743023569561205,0.544635028041438,1.1320388363278,-0.49772325293162,2.23359111853298,-0.136162835416449,0.0402851002472686,0.448393480233445,-0.0913894166512207,0.174475540425501,-0.143147371974641,-0.0485442122457162,0.269852456257796,0.869503698485159,-0.0329887262513866,0.911802268864863,0.346878467800904,0.0552344064192148,-0.290503006828622,0.40148792555975,-0.053791842100783,1.28426278403625,1.25377466545528,1.18523603183293,2.80528062620923,1.53916150446195,1.49298010678924,-0.529102811461071,0.286819026664515,-0.854471991902045,0.339810394995118,-0.637476061212489,0.746087840842742,2.30508764044737,0.447227938382463,1.08393914659051,0.894017665166052,0.875209621651536,0.333448490462771,0.356232833942942,0.104215181529039,0.738969678168046,2.26929991053552,0.408569569500125,0.789173385158765,0.43068410477283,0.789037482515226,0.582116507312308,0.604366135486737,0.598871477329445,0.849199370639089,1.14041526118911,0.663161805142456,1.61054042925278,1.36236718473327,1.33285377803711,1.26985172361413,0.243675448327887,1.43183551500385,0.271258485383096,0.496981843604413,-0.262536627280367,1.72719551042885,0.182945181551124,1.02877702640847
113051.04,Biomass Power Plant Managers,0.71920423228308,0.746371519584516,0.873106804817661,0.906645225118795,1.12687342361338,0.129004215008844,0.167200100545092,-0.00303538209051151,0.0544786617368183,-0.718939218069757,-0.232789573696332,0.174475540425501,0.127858324025084,0.18645322464256,0.358087689734823,0.557480395607487,0.099143537497446,0.974914056902225,1.18756323233851,0.884669340625426,0.181465603360171,2.0331870449646,-0.473294653802082,1.66177600396558,0.946613707225224,1.20831860254648,1.97235690932835,1.86705446097478,0.909719943643785,0.187168975774688,0.815979837061489,-0.548133561747673,0.924989919777217,0.507579766467853,0.951830051163768,-0.587980953083893,0.56928113607716,0.768131515988339,0.807207836581727,0.610179672666677,1.06793668168123,0.478954865858604,0.803740315084282,0.925978371677405,2.61672947631593,0.32327969895544,0.960904430214594,0.832893097008566,0.746262177446077,0.656123041782274,0.715834850906169,0.642092064585017,0.671926979851272,1.38857961681069,1.28247800088706,1.52322980115958,1.53556975286388,1.57868406162849,1.36149699192253,-0.00401370307348931,1.275476070209,0.246882114160829,1.38332719768099,0.178786359587849,0.981897959720544,0.709766570328907,0.905436022050862
113051.06,Hydroelectric Production Managers,0.860580860006137,0.707035233141819,1.2089018016223,0.544635028041438,1.4943229816705,1.35114469869525,1.37800640555451,-0.217038212098672,0.219335472371378,0.416576511157668,-0.774942567664039,-0.874442686556462,-0.475239489265674,0.700087347716334,1.04982756825354,0.557480395607487,-0.270826800999286,1.12531289812346,0.516355510883892,0.767739864138493,-0.185913861829973,1.57906443262704,0.444196241203479,1.37428971260138,1.84452855083896,0.783334958923691,0.791345668974872,1.67899191440602,1.14829371591964,0.0126430483020157,0.72526655527915,-0.405515002993675,1.70031301389898,0.624533801824505,-0.447216979019208,-0.605304717117015,0.929333170498525,1.48090447004738,1.22051275840556,1.04939957962316,0.809873263145014,1.01639157760395,0.997467996686892,1.34779005101559,2.58066226524162,0.509141959265844,1.27025945914085,0.799416283065271,0.546062361672635,0.728445311255725,0.781220015786151,0.889700709203349,1.0582360108304,1.83562104363495,1.23093083645952,1.11459281701495,1.70483052011301,1.72288284928504,1.8865282816952,-0.211801717174816,1.4444856986623,0.17551999650397,1.32738285988508,0.983137413362166,1.29060274203774,0.777907163491646,0.886718311967005
113061.00,Purchasing Managers,0.664609651355621,0.881609681802204,1.09939919283301,0.544635028041438,0.0162920101939234,-1.21251292923765,0.492365500997838,-1.95367220521926,-1.36889216437918,-1.20830198570967,-1.04597990176537,-1.22408209555045,-1.1414938486166,-1.09010846926448,-0.639894955323828,1.23321044400835,0.521966781493712,-0.559843079604099,0.653429951617022,1.24095308503976,-1.15928897977498,-0.354118573648991,1.04063610095719,1.82864671144497,1.6261200008634,1.95517903488915,0.381099659167873,0.223770288735662,-0.426066204722037,-0.449064501963768,-0.060915220167782,-0.0578506372982869,1.00437418248454,0.893345992346242,0.485481041102776,0.347502304704659,0.953113846337317,-0.064541851903417,0.723795813592904,1.81301776456746,0.571660876803893,0.120409287126878,-0.802062767748209,1.16026219779367,3.15282916428918,-0.372051065364632,0.847609370095518,0.537611333154221,0.390623267207184,0.240245004948724,0.350948226273073,0.237779152365443,-0.77329677523414,1.2248596814873,0.827806966193118,0.797318984693282,0.562261861546257,0.773972335340672,0.504188758191038,-1.23139786751246,2.59468454684888,-0.35982954066311,-0.0394815356439196,-0.325855881025474,0.117522527502063,0.103521309598373,0.520080011247421
113071.00,"Transportation, Storage, and Distribution Managers",0.685109809444517,1.1476669970578,0.431362298391673,0.544635028041438,0.505153533114477,0.22289820708175,-0.758270654589647,-1.05685637325896,-0.548516575781017,-0.555239439682342,-0.884495510864399,-1.22408209555045,-1.1414938486166,0.58991783103348,-0.0719947906515067,0.245604988653244,0.125569990247212,0.320461779456287,0.615666918804596,0.789998406212837,-0.386650262110807,-0.0552874912913492,0.700651468126382,1.31659180361097,1.40544169071064,1.69352836934484,0.890799247109902,0.0660792826078841,0.462425935896572,-0.0780628382941109,0.090273582802782,0.21128822522677,1.10740905575924,0.674135694104204,3.21499436469505,1.12707168619512,0.571676705284714,-0.418352883973961,0.930977631877943,1.39531540892152,0.809873263145014,-0.0626906185696289,-0.415600083076949,1.27728510184025,2.1823114284005,-0.116787537261034,0.696755105983267,0.536938255974085,0.859994782313477,0.415435161486397,0.494225151752449,0.289983784361116,-0.24273932897621,1.00686385415152,0.826770570670663,1.75537461344313,0.972271399769439,1.0899516402978,0.614883864620157,-0.811160199350098,1.89318818209799,0.0689600078040955,0.238647803825546,0.264758116855908,0.00283793886504032,0.187356028433986,1.88702887160467
